tweet,toxic,rand,class2
"o que n贸s, seres humanos, podemos fazer
- guilhotinar os donos das 100 companhias que s茫o respons谩veis por 70% das emiss玫es globais de poluentes
- guilhotinar os ruralistas do agroneg贸cio que usam 72% da 谩gua tratada do pa铆s
- parar de cair em discurso ecodemag贸gico https://t.co/l6UC1rCUZl",0,0.065367064,2
"não só as magras, como tem pessoas que se acham/são gordinhas e não se sentem bem com o próprio corpo, e eu entendo completamente, mas isso n quer dizer q eu tenha q achar meu corpo mil maravilhas pq eu n sou ""gorda""+",0,0.690221097,2
"foda-se, vou encher o cu de porcaria e jogar lol",1,0.202855546,1
"@user oxe, na moral q a epic vai fazer jogar com skin randomica?",0,0.443800264,2
rt @user mano que ressaca do caraio,1,0.513288488,1
@user alex vc é incrível ok manda esse povo se foder vc é mt gentil bonita e fofa uma ótima amiga,0,0.860739281,2
"@user putz , e ainda querem ter credibilidade? uma ex-bbb mano, ex-bbb !!!",1,0.333873014,1
se eu beber será se o sono passa o suficiente pra me deixar terminar minha tarefa ?,0,0.956807013,2
"@user Paulo, como eu AMO seus livros... Comecei com onze minutos, em seguida o alquimista, me sinto tentada a partir pra na margem do rio Piedra eu sentei e chorei... Você é meu escritor brasileiro favorito 🥰🥰🥰♥️♥️♥️",0,0.443778478,2
pqp eu não vou usar meu off de shape não amgs rlx kkkkk,1,0.945830152,1
"@user O viadão tá com inveja já que ela tem a bolsa e vc não??cara, parcela em 10x em algum shopping mais compra sim, pois, tá feio esse seu ciuminho kkkk",1,0.035620233,1
basicamente duvidando de todas as relações de todos os tipos q eu construí até agr pq tô me sentindo um lixo tóxico de chernobyl,1,0.441261661,1
eu quero muito comer chocolate gente mas o sol tá tão quente pra eu sair de casaaaaaaa aaaaaaaaaaaa vou chorar to de tpm,0,0.560098047,2
que porra de batalha foi aquela ontem fi kkkkkkkkk,1,0.006723809,1
@user tá errado não ué kkkkkkkkkkkk,0,0.230066704,2
"eu: a
meus amigos: troco a ferradura pra ir amanhã? 

bando de viado 😂😂😂",1,0.582050967,1
maaaaaano do céu eu estou muito ferrada pqp!!!,1,0.305168057,1
e agora como eu vou fazer pra falar com ela? porra,0,0.615559866,2
esse tavao é uma pica mesmo kkkkkkk melhor que nós temos,0,0.007716722,2
alguém me diz q grupo e esse q a sm qr enfiar o jongin e baek??,0,0.954872717,2
"@user Não só por isso, temos que ir pela destituição total do STF. Mas não somente uma manifestação dominical, temos que ficar em Brasília até essa corja tomada ser expulsa de lá, não importa o tempo que isso leve!!! Seguindo o exemplo dos peruanos!!!",1,0.03707296,1
esse vídeo pra mim é tudo,0,0.110250126,2
eu me acabo assistindo casos de família pqp,0,0.684596134,2
"gente, coisas que preciso urgente aprender na comida vegana: molho e tortas. eu n sei oq acontece que as receitas que vejo no youtube nao sao acessiveis",0,0.502692539,2
rt @user jesse rutherford e devon carlson eu não sei lidar com a beleza de vcs puta que pariu meus pais https://t.co/zq4bt8kt0a,1,0.483863501,1
concordo,0,0.831929378,2
"tomei um dramin , porra que sono",0,0.425128476,2
tchorei kkkkkkkkkk,0,0.858538365,2
Olha violência nunca é legal. A maior violência é entrar na terra dos outros e desmatar. Esse indígena merece medalhas.,0,0.522585492,2
"yuri e mateus tava pegando no meu pinto, maniacos",1,0.105825073,1
Todo dia eu me pergunto pq a polícia militar não acabou ainda kkkkkkkkk fazer concurso e treinamento pra ser um VERDEIRO FILHA DA PUTA https://t.co/8LjbZD1VPI,1,0.989441546,1
"fui na farmácia ontem comprar umas paradas para o Henrique e tinha que comprar uma mamadeira tbm que ele perdeu a dele, sai pegando uma que tinha do Flamengo lá 40$ quando cheguei em casa que ví, porra n estava acreditando no preço nmrl 🤦‍♂️",1,0.876525248,1
"@user Talvez ela possa ter comentado por querer!
Pq sério, se ela tivesse comentado algo tipo: bom dia acordei linda e plena não teria hitado desse jeito!
Tem gente que não se importa com hate, só com engajamento!",0,0.894351902,2
@user me erra garoto to puta aqui,0,0.890726536,2
"os jovens de hj em dia só pensam naquilo q começa com s

saber quem vai cantar a intro do próximo álbum",0,0.814996635,2
ele ta feio assim seguimores https://t.co/3sorp7yyae,0,0.696822829,2
"alguém do bk adota o gato 
porra olha a propaganda",0,0.846928747,2
to jogando mais lol que o normal deve ser por isso q minha vida n tá indo pra frente,0,0.952170533,2
@user se ele for um cara novo e conseguir mostrar o futebol dele acho que rola,0,0.628181171,2
"rt @user a mãe tá enchendo o saco com essa onda de querer genro, como se fosse fácil arrumar um namorado",0,0.098315904,2
"bateu pouco ainda, tinha que ter amassado a cara desse fdp",1,0.098028877,1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk eu tô morrendo kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,0.8716684,2
"O sujeito diz: ""...um governo que respeita a família"". E manda ler a Constituição (que ele desconhece) para saber o que é 'família', a única como ele a concebe. Pobre Carluxo e Índio... não são uma família...🙄",0,0.839716833,2
A partir de hj as mulheres da Ar谩bia Saudita podem ter passaporte e viajar sem a permiss茫o do homem e vcs a铆 falando q o feminismo ja conquistou td q tinha pra conquistar,0,0.150416932,2
aoaosowodpwncoekspaloa a carinha do hoseok caralho meu deus eu amo ele,1,0.003882902,1
sustente suas ideias??????!!!!,0,0.181853028,2
@user to surtando já pqp kkkkkkkkkkkkk,1,0.089522394,1
@user eu ia chorar com certeza,0,0.967139651,2
pq eu acompanharia a cblol eu odeio essa merda vai toma no cu twitter. vou excluir minha conta nessa porra  tbm.,1,0.962667994,1
"quem sonha que ta transando e acorda com vontade? eu, vsf kkkkkk",0,0.665175295,2
@user casal que fica boiolando 24h por dia certeza,1,0.206839622,1
tá ventando tanto que parece que vai chover,0,0.152641565,2
"carioca nn puxa o s, ele troca por x",0,0.868695137,2
só mais um brasil vamo porra,0,0.750242579,2
mano dá onde q isso é uma tartaruga ? pelo amor de deus kkkkkkkkkkkkkkkkkkkkkkkkkkkkk isso é um jabuti caralho,0,0.694958512,2
@user @user @user kkkkkkkkk sai fora viado,1,0.936567632,1
sim os compromissos desse corno desgraçado eram observar ela dormir e ser um stalker do caralho meu deu mó agonia essa porra,1,0.428260883,1
caralho eu n aguento mais,0,0.478242123,2
onde vai estrelar? #descendants3,0,0.843497072,2
"""Nazismo é de esquerda!"" O engraçado que o nazismo e a direita tem praticamente as mesmas tecnicas e hipocrisia iguais, só muda que o Hitler era inteligente e filho da puta, agora o Bolsonaro e Trump são só filhos da puta mesmo! https://t.co/ZefbB4wxZ2",1,0.230131041,1
aeeeee caralho vem tóquio #voleinaglobo,1,0.171837799,1
estou simplesmente apaixonada pela @user pqp q mulher incrível,1,0.176458196,1
crlh deixou fudido,1,0.948924827,1
a gente  quer ajudar as pessoas e só toma no cu eu sou prova vítima,1,0.245101061,1
"sotaquinho de mineiro principalmente de bh é a coisa mais linda que temmmm, eu não aguento juro",0,0.27956142,2
resfriado maldito pqp,0,0.055170718,2
pleno sábado chuvoso a resistência do chuveiro elétrico fica ruim... fui obrigado a tomar banho em 2 minutos num frio do carai,1,0.521739233,1
@user parece sim e quem discordar é nazista,1,0.539300713,1
@user vai sair lançando 3 disco logo,0,0.100239654,2
"@user prepare o kit cela, terrorista",1,0.626567912,1
"a comida da tia cirlene é de outro mundo, pqp",1,0.328325757,1
é nesses casos que vemos que fazer faculdade não tem absolutamente nada a ver com maturidade pqp infantil do caralho,1,0.338520345,1
@user faltou o ponto no final pra esse ser um comentário seu,0,0.772761314,2
rt @user que piranha gostosa馃槏 https://t.co/zmakuz8xcn,1,0.829981794,1
@user bom dia flor da minha vidaaaa #mpn #larissamanoelaig #larissamanoelaapresentadora #marimoonlarissamanoelaslime,0,0.745285854,2
"Impacto negativo da viola莽茫o de dados da Capital One, atinge a Amazon Web Service, que armazenaria dados para o Governo Norte Americano em 2020.

#nsseg #violacaodedados #cybersecurity #protecaodedados #segurancadainformacao #ataquecibernetico #cyberrisks

https://t.co/AGLZ36khsJ",0,0.584719895,2
@user não né caraio,0,0.6333413,2
rt @user me pegou pilantra https://t.co/haryvjd7pp,1,0.622403222,1
"guanabara é quase minha segunda casa, vivo lá agora 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",0,0.350734904,2
"@user canalhada , vergonha dessa corja !!!",1,0.565339332,1
"@user reinaldo existem cópias, de uma forma ou de outra o brasil vai saber de tudo #vasamoro #vasajato",0,0.69504321,2
"como meu pai diz: essa menina tem mola nos pés, não sei é possível.
mulher incrível! 😍",0,0.275923273,2
"Aviso importante sobre Domingo dia 04/08/2019. 
❌ Não abriremos!

✅ Retornaremos às atividades na terça-feira dia 06/08/2019.

#willbebidas #taubate #tremembe #pindamonhangaba #bar #lougebar #lifestyle em WILL Bebidas https://t.co/vs0WlpzY3M",0,0.028376958,2
deus é mais,0,0.834346886,2
"rt @user to com paciência nenhuma hj, qualquer gracinha já to mandando tomar no cu!!",1,0.074837043,1
tocar a opening de stranger things no teclado é um porre puta merda,0,0.985300014,2
@user @user @user  kkkkkkkkkkk parece até agt,0,0.983311567,2
@user los angeles maior q o el mal querer bjsss,0,0.161374721,2
loli 3d 茅 a pior coisa do mundo,0,0.260514838,2
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user  da um RT ali em cima Pfv 🙏🏾🙌🏾❤️custa nd,0,0.258647199,2
rt @user @user não dá pra acreditar que um macho lindo desse é sensato desse jeito parece até um surto coletivo,0,0.446226577,2
"será q a porra desse pia não vê q eu não respondo nada e fica me chamando, vai dormi",1,0.414681824,1
porra que sono gostoso mano,1,0.401049973,1
o tanto de ligação e msg que tá no meu celular pqp,1,0.049822231,1
"na vdd não sou nenhuma dessas, mas fiquei curiosa com o que os seguimores acham de mim",0,0.027106773,2
"eu sou o único maluco de chinelo nesse frio, carioca é osso",0,0.973718357,2
"Quero saber onde que o Twitter tá enfiando as notificações q não tá aparecendo 
Os outros comenta meus bagulhos aqui e se eu não olhar no perfil, eu não vejo. Mereço 🙄",0,0.153317362,2
"@user Será que eles estão pensando em devolver o dinheiro pilhado durante esses anos todos? Se for isso o Brasil sai da crise, paga a dívida externa e interna e ainda sobra pra acabar com a fome no mundo.",0,0.898346781,2
"GENTE EU FUI PRÉ SELECIONADA!!!

a arte mais curtida e comentada vai ser estampada na nova coleção da loja!

por favor me ajudemmm Kkkkk curtam e comentem pra mim por favorrrrrr 

https://t.co/aDfEZU2NPq https://t.co/yD92ki7w5U",0,0.035985895,2
se eu ganhar qualquer abra莽o hoje come莽o a chorar e deus sabe quando eu vou parar,0,0.091157794,2
se eu ganhasse um real cada vez que a heyoon falasse que está chocada eu estaria rico,0,0.386889101,2
"quem tiver a sorte de me ver hoje vai sofrer muito, to um trapo",0,0.752804933,2
"@user kkkkkkkkkkkk k.o, mas porra, o mínimo era o vômito do emoji ser verde, mongol.",1,0.05718128,1
"🔥Puto gritando e dando o rabo lisinho pro leiteiro negão pauzudo😻😈🔥

📸https://t.co/SAte7IXczn
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user https://t.co/e2B0CePvZs",1,0.896447894,1
@user @user ele é da  turma da terra plana .... só falta falar que não existe espaço tb ... é muito burro junto ....,1,0.662449353,1
rt @user @user logo passa,0,0.608774147,2
"茅 foda, voc锚 parar pra pensar na vida e ver o quanto ela mudou, quantas pessoas foram embora e quantas chegaram. a mudan莽a 茅 constante.",0,0.37404678,2
começou a bendita cólica,0,0.228412253,2
@user tá porra?!?!,1,0.35967983,1
@user pelo menos tá lavando o pinto podia ser pior e não lavar,1,0.438173396,1
@user esse menino comenta no tweet de todo mundo pqp kkkkkkkk,1,0.518597717,1
mano o cara quase faz a minha cabeça queimar com essa porra de secador praticamente encostado nela,1,0.126584071,1
carai toda vez q eu vejo racista apanhando eu fico moh feliz,1,0.392654067,1
"as mina do vôlei me dando essa alegria

pqp tamo em tóquio",0,0.940541015,2
"odeio quando minha mãe mete "" vou pensar "", faz um suspense do krl pra no final do final, falar sim",0,0.748248172,2
@user impressionante o alto comando do exército apoiar isso... que papel degradante,0,0.225675467,2
"rt @user gente, como vcs conseguem tacar o pau na amiguinha d vcs e dps postar foto falando q ama ???????",0,0.019661607,2
"rt @user depende do carro....

um poste da nba num mini... a gaja nem deve conseguir entrar.... https://t.co/zqp1mc3h1z",1,0.946033923,1
@user mulher e o segredo dessa pele??,0,0.567402955,2
ela é tão linda! pqp caitrionaaa ♥️,0,0.505219975,2
"@user pia, eu fico de cara como essa fita é tão curta, eu preciso ouvir pelo menos 2x seguidas pra aceitar que ela acabou",0,0.057693024,2
boaaaaa carai,0,0.920599869,2
@user você ta falando essas coisas de tio lulu,0,0.430177499,2
@user hahahahahahahaha vsf tá me tirando pra nadaaaa,0,0.226743319,2
"BANDO DE CANALHAS , DESTRUÍRAM O BRASIL, ROUBARAM TUDO QUE TINHA E AGORA ESSA COMUNISTA DOS INFERNOS VEM COM PALHAÇADA, VOCÊS MERECEM CADEIA .
BOLSONARO TEM TODA RAZÃO. https://t.co/Nqpj2ZzMDP",1,0.966141364,1
"@user esse olafao foi pique sua evezinha, feio de ver",0,0.597898975,2
vsf kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,0.472424077,1
"chegou ao auge mano, não da mais. vai tomar no cu pra la",1,0.042461074,1
"Conheça o Grammeowster Chef, o mestre culinário de Seliana — e antigo mentor do Meowscular Chef de Astera!

Cinco coisas que aprendemos sobre Monster Hunter World: Iceborne, chegando em 6 de setembro: https://t.co/vo6qeVCGri https://t.co/g5Dz9P1rj4",0,0.145957123,2
rt @user desconstruída de iphone kkkhm https://t.co/zlpgdhokt5,1,0.411227034,1
"olha o jeito que a torcida dos caras torce pel9 amor de deus como perde p isso

além de que eles so batem vtnc",1,0.022774277,1
rt @user você tenta uma relação de confiança com alguém e a pessoa quebrar sua confiança é p se fuder né,0,0.17713161,2
"minha m茫e ficou chateada pq a amiga dela n茫o vai mais poder vim, t么 triste agora",0,0.599970975,2
"rt @user parab茅ns p vcs mesmo, pq p mim n rola!!!!!!!! inaceit谩vel https://t.co/u5lnmc7odk",0,0.221252896,2
"@user caralhoooooooo que sonhooo, eu ia chora",0,0.211694059,2
tédio da porra bixo,1,0.024535693,1
vivendo pela força do odio tnc,0,0.591760448,2
@user ainda nao... só um pouquinho de paciência pq ainda to aprendendo a administrar as coisas,0,0.903428238,2
caralho ta frio pra porra,0,0.961503117,2
"uma coisa que eu não entendo

gente feia privando o instagram

kkkkkklmmkkkkkkkkjjk",1,0.504491163,1
"parabéns pela coragem, porque noção só pode ta no cu",1,0.084399216,1
rt @user kakakakkaka eu sei essa porra do começo ao fim https://t.co/ecrszvricc,0,0.518317873,2
rt @user muito eu pqp😂😂🤦🏿‍♀️ https://t.co/glvgstjas4,1,0.517461903,1
@user @user @user só fala merda kkkkkk,0,0.851528584,2
eu digo que quero esse livro de 60 paginas sobre o trench mas nao tenho intelecto suficiente pra ler provavelmente nao entenderia nada,0,0.661122598,2
"pq saiu? — Ambiente ficou pesado pra mim, desconfortável, cansaço, frio, puto pq bloqueei meu cartão, conflitos internos bla bla bla https://t.co/0tYTxlvWpc",1,0.730039345,1
rt @user esse pessoal gosta de pagar de doido hein 🤪,1,0.467178711,1
"se vc é avocado e não tá se sentindo enganado pela billie vc está sendo avocado errado. eu não sei se eu dou risada da situação ou se choro

*a gente divulgou atgggth nas rádios, fez bio lyric, trocamos icon, header e nome pra ""atgggth is coming""*

billie: xanny hum kkk bjs https://t.co/8Penv0uwOi",0,0.481146193,2
"sandy e júnior são os  melhoras 
porra sei cantar todas as músicas",0,0.674440541,2
